GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01746,0.8524046434494196,0.12437810945273632,0.013266998341625208,0.009950248756218905,0,0
01748,0.7426881367071968,0.21294774893197502,0.02464673020046007,0,0.012159053565560303,0.007558330594807755
01749,0.5512820512820513,0.1485042735042735,0.19230769230769232,0.010683760683760684,0.007478632478632479,0.08974358974358974
01752,0.60932077342588,0.23500247892910262,0.060981655924640554,0.05205751115518096,0.015369360436291522,0.027268220128904314
01754,0.4295612009237875,0.5450346420323325,0,0.025404157043879907,0,0
01756,0,0.65,0,0,0.05,0.3
01757,0.45789473684210524,0.12631578947368421,0.12280701754385964,0,0.20526315789473684,0.08771929824561403
01760,0.4774816176470588,0.3478860294117647,0.02389705882352941,0.028722426470588234,0.05951286764705882,0.0625
01770,0.28440366972477066,0.6605504587155964,0,0,0.027522935779816515,0.027522935779816515
01772,0.36099290780141846,0.5858156028368794,0.01276595744680851,0.005673758865248227,0.029078014184397163,0.005673758865248227
01773,0.0670391061452514,0.7150837988826816,0.0670391061452514,0.07262569832402235,0,0.0782122905027933
